17407 17574 atp8 1 17407 17575 5.119837e-01 3.750143e-01 ATG 0.999833186673 0.999994447221 0.989727786338 1.0 TAA 0.00733416452897 0.872580924111 0.848150051387 1.0
16652 17335 cox2 1 16652 17336 3.788836e-02 1.013492e-02 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TAA 0.000211573919493 0.952971714672 0.286270438619 1.0
16652 17335 cox2 1 16652 17331 8.144566e-03 4.559981e-04 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.139663501794 0.990277809962 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17328 4.080592e-03 2.275431e-04 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.191022270262 0.986285324005 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17322 1.020148e-03 5.615321e-05 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.585353458332 0.973584035141 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17319 1.020148e-03 5.597944e-05 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.755393119319 0.970571157442 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17316 1.019888e-03 5.572121e-05 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.783019377197 0.966340375275 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17313 5.100740e-04 2.777601e-05 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.962088675865 0.963160380238 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17304 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.985668828181 0.950379268756 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17301 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.985817284439 0.945981123787 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17286 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.992134306244 0.924347092797 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17265 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999761831355 0.894238567592 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17247 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999761831355 0.867992024214 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17238 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999860614086 0.854886637291 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17235 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999995930595 0.850511815965 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17226 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999995930595 0.837388264675 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17223 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999995930595 0.833013747578 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17199 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999995930595 0.798017610803 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17196 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999995930595 0.793643093706 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17136 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999995930595 0.706152751768 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17133 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999995930595 0.701778234671 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17091 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999995930595 0.640534995314 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17046 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999971667662 0.574883788074 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17010 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999986053697 0.522209211956 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17007 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.999986053697 0.51783532101 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 17001 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 0.99993674723 0.509025324794 0.691928367506 0.0833333333333
16652 17335 cox2 1 16652 16995 0.000000e+00 0.000000e+00 ATG 0.911701599467 0.999754786057 0.980764298538 1.0 TNN 1.00000167826 0.500115076555 0.691928367506 0.0833333333333
18248 19031 cox3 1 18248 19077 1.020148e-03 4.630172e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 1.39122639226e-06 0.995863257955 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 19068 1.020148e-03 4.538624e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.000304816857476 0.976172983791 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 19062 1.020148e-03 4.505374e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.000304816857476 0.969021533359 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 19035 7.645260e-03 3.378677e-04 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.00212266753426 0.969661680447 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 19032 7.100316e-01 3.166646e-02 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.00368128566307 0.978560437851 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 19029 1.724138e-02 7.805380e-04 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.927589318165 0.993316875223 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 19023 4.079551e-03 1.832369e-04 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.992308338338 0.985522059281 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 19020 3.059663e-03 1.368966e-04 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.994273914558 0.981713356298 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 19018 2.549720e-03 3.034035e-04 ATG 0.818884324759 0.999399759942 1.0 1.0 TAN 0.997282697559 0.977942684507 0.365255549819 0.333333333333
18248 19031 cox3 1 18248 19006 1.529832e-03 1.791938e-04 ATG 0.818884324759 0.999399759942 1.0 1.0 TAN 0.998146720352 0.962641143065 0.365255549819 0.333333333333
18248 19031 cox3 1 18248 18999 1.020148e-03 4.440155e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.998635442201 0.95499423496 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18996 1.020148e-03 4.422496e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.998941386186 0.951196204862 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18993 1.020148e-03 4.404692e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999124527784 0.947366839376 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18978 1.020148e-03 4.315684e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999379593641 0.928222783045 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18972 1.020148e-03 4.280104e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999379593641 0.920570154959 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18970 1.020148e-03 1.137957e-04 ATG 0.818884324759 0.999399759942 1.0 1.0 TAN 0.999379593641 0.916743840915 0.365255549819 0.333333333333
18248 19031 cox3 1 18248 18966 1.020148e-03 4.244523e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999379593641 0.912917526872 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18951 1.020148e-03 4.155572e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999600004506 0.893785658945 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18945 1.020148e-03 4.119995e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999714292855 0.886133712005 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18933 1.020148e-03 4.048835e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999714292855 0.870828526439 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18927 1.020148e-03 4.013255e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999714292855 0.863175933655 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18922 1.020148e-03 1.061964e-04 ATG 0.818884324759 0.999399759942 1.0 1.0 TAN 0.999714292855 0.855523340872 0.365255549819 0.333333333333
18248 19031 cox3 1 18248 18900 1.020148e-03 3.853137e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999815776324 0.828737721068 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18894 1.019888e-03 3.816584e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999815776324 0.821085116229 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18888 5.100740e-04 1.890989e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999815776324 0.813432511391 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18885 5.100740e-04 1.882094e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999815776324 0.809606208971 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18882 5.100740e-04 1.873199e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999815776324 0.805779906552 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18855 5.100740e-04 1.793183e-05 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999870112078 0.771360320328 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18840 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999882810975 0.752233418691 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18837 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999882810975 0.748406815503 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18831 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999882810975 0.740753609127 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18826 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TAN 1.00000139123 0.733136199027 0.365255549819 0.333333333333
18248 19031 cox3 1 18248 18807 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 1.00000139123 0.710175469309 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18804 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 1.00000139123 0.706348681022 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18793 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TAN 1.00000139123 0.691041527877 0.365255549819 0.333333333333
18248 19031 cox3 1 18248 18790 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TAN 1.00000139123 0.68721473959 0.365255549819 0.333333333333
18248 19031 cox3 1 18248 18765 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 1.00000139123 0.656600433299 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18763 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TAN 1.00000139123 0.652773645013 0.365255549819 0.333333333333
18248 19031 cox3 1 18248 18759 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 1.00000139123 0.648946856726 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18684 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999944302061 0.553289331967 0.547237996902 0.0833333333333
18248 19031 cox3 1 18248 18666 0.000000e+00 0.000000e+00 ATG 0.818884324759 0.999399759942 1.0 1.0 TNN 0.999944302061 0.530331057764 0.547237996902 0.0833333333333
14963 16513 cox1 1 14942 16514 1.035450e-01 5.444592e-03 ATG 0.000769954146478 0.981467813587 0.223650385604 1.0 AGG 0.0399794759956 0.983229771081 0.243632621559 1.0
14963 16513 cox1 1 14942 16494 4.833206e-01 1.431893e-04 ATG 0.000769954146478 0.981467813587 0.223650385604 1.0 TNN 0.70391919833 0.983660725921 0.016465140211 0.0833333333333
14963 16513 cox1 1 14942 16479 1.121019e-02 3.292975e-06 ATG 0.000769954146478 0.981467813587 0.223650385604 1.0 TNN 0.978057155268 0.975316331184 0.016465140211 0.0833333333333
14963 16513 cox1 1 14942 16470 5.100740e-04 1.489411e-07 ATG 0.000769954146478 0.981467813587 0.223650385604 1.0 TNN 0.984192069599 0.969508029945 0.016465140211 0.0833333333333
14963 16513 cox1 1 14942 16458 0.000000e+00 0.000000e+00 ATG 0.000769954146478 0.981467813587 0.223650385604 1.0 TNN 0.984995573528 0.961765521556 0.016465140211 0.0833333333333
14963 16513 cox1 1 14942 16446 0.000000e+00 0.000000e+00 ATG 0.000769954146478 0.981467813587 0.223650385604 1.0 TNN 0.98658004686 0.954001132822 0.016465140211 0.0833333333333
14963 16513 cox1 1 14942 16425 0.000000e+00 0.000000e+00 ATG 0.000769954146478 0.981467813587 0.223650385604 1.0 TNN 0.988571544594 0.940451148522 0.016465140211 0.0833333333333
