7842 atp8 2 0.000000 0.000000 0.000000
7843 atp8 2 27286.445527 0.000005 0.999995
7844 atp8 2 27286.445527 0.005970 0.994030
7845 atp8 2 27286.445527 0.011936 0.988064
7846 atp8 2 27286.445527 0.017901 0.982099
7847 atp8 2 27286.445527 0.023866 0.976134
7848 atp8 2 27286.445527 0.029831 0.970169
7849 atp8 2 27286.445527 0.035796 0.964204
7850 atp8 2 27286.445527 0.041761 0.958239
7851 atp8 2 27286.445527 0.047726 0.952274
7852 atp8 2 27286.445527 0.053691 0.946309
7853 atp8 2 27286.445527 0.059656 0.940344
7854 atp8 2 27286.445527 0.065621 0.934379
7855 atp8 2 27286.445527 0.071586 0.928414
7856 atp8 2 27286.445527 0.077551 0.922449
7857 atp8 2 27286.445527 0.083516 0.916484
7858 atp8 2 27286.445527 0.089481 0.910519
7859 atp8 2 27286.445527 0.095446 0.904554
7860 atp8 2 27286.445527 0.101411 0.898589
7861 atp8 2 27286.445527 0.107376 0.892624
7862 atp8 2 27286.445527 0.113341 0.886659
7863 atp8 2 27286.445527 0.119306 0.880694
7864 atp8 2 27290.743959 0.125250 0.874750
7865 atp8 2 27290.743959 0.131215 0.868785
7866 atp8 2 27290.743959 0.137180 0.862820
7867 atp8 2 27290.743959 0.143146 0.856854
7868 atp8 2 27290.743959 0.149111 0.850889
7869 atp8 2 27290.743959 0.155076 0.844924
7870 atp8 2 27290.743959 0.161041 0.838959
7871 atp8 2 27290.743959 0.167006 0.832994
7872 atp8 2 27290.743959 0.172971 0.827029
7873 atp8 2 27290.743959 0.178937 0.821063
7874 atp8 2 27290.743959 0.184902 0.815098
7875 atp8 2 27290.743959 0.190867 0.809133
7876 atp8 2 27290.743959 0.196832 0.803168
7877 atp8 2 27290.743959 0.202797 0.797203
7878 atp8 2 27290.743959 0.208762 0.791238
7879 atp8 2 27290.743959 0.214728 0.785272
7880 atp8 2 27290.743959 0.220693 0.779307
7881 atp8 2 27290.743959 0.226658 0.773342
7882 atp8 2 27290.743959 0.232623 0.767377
7883 atp8 2 27290.743959 0.238588 0.761412
7884 atp8 2 27290.743959 0.244554 0.755446
7885 atp8 2 27290.743959 0.250519 0.749481
7886 atp8 2 27290.743959 0.256484 0.743516
7887 atp8 2 27290.743959 0.262449 0.737551
7888 atp8 2 27290.743959 0.268414 0.731586
7889 atp8 2 27290.743959 0.274379 0.725621
7890 atp8 2 27290.743959 0.280345 0.719655
7891 atp8 2 27290.743959 0.286310 0.713690
7892 atp8 2 27290.743959 0.292275 0.707725
7893 atp8 2 27290.743959 0.298240 0.701760
7894 atp8 2 27290.743959 0.304205 0.695795
7895 atp8 2 27290.743959 0.310170 0.689830
7896 atp8 2 27290.743959 0.316136 0.683864
7897 atp8 2 27290.743959 0.322101 0.677899
7898 atp8 2 27290.743959 0.328066 0.671934
7899 atp8 2 27290.743959 0.334031 0.665969
7900 atp8 2 27290.743959 0.339996 0.660004
7901 atp8 2 27290.743959 0.345962 0.654038
7902 atp8 2 27290.743959 0.351927 0.648073
7903 atp8 2 27290.743959 0.357892 0.642108
7904 atp8 2 27290.743959 0.363857 0.636143
7905 atp8 2 27290.743959 0.369822 0.630178
7906 atp8 2 27290.743959 0.375787 0.624213
7907 atp8 2 27290.743959 0.381753 0.618247
7908 atp8 2 27290.743959 0.387718 0.612282
7909 atp8 2 27290.743959 0.393683 0.606317
7910 atp8 2 27290.743959 0.399648 0.600352
7911 atp8 2 27290.743959 0.405613 0.594387
7912 atp8 2 27290.743959 0.411579 0.588421
7913 atp8 2 27290.743959 0.417544 0.582456
7914 atp8 2 27290.743959 0.423509 0.576491
7915 atp8 2 27287.086381 0.429465 0.570535
7916 atp8 2 27287.086381 0.435430 0.564570
7917 atp8 2 27287.086381 0.441395 0.558605
7918 atp8 2 27287.086381 0.447360 0.552640
7919 atp8 2 27287.086381 0.453325 0.546675
7920 atp8 2 27287.086381 0.459290 0.540710
7921 atp8 2 27287.086381 0.465256 0.534744
7922 atp8 2 27287.086381 0.471221 0.528779
7923 atp8 2 27287.086381 0.477186 0.522814
7924 atp8 2 27287.086381 0.483151 0.516849
7925 atp8 2 27287.086381 0.489116 0.510884
7926 atp8 2 27287.086381 0.495081 0.504919
7927 atp8 2 27284.387411 0.501053 0.498947
7928 atp8 2 27284.387411 0.507018 0.492982
7929 atp8 2 27284.387411 0.512983 0.487017
7930 atp8 2 27284.387411 0.518948 0.481052
7931 atp8 2 27284.387411 0.524913 0.475087
7932 atp8 2 27284.387411 0.530878 0.469122
7933 atp8 2 27279.387411 0.536846 0.463154
7934 atp8 2 27279.387411 0.542811 0.457189
7935 atp8 2 27279.387411 0.548776 0.451224
7936 atp8 2 27254.886516 0.554738 0.445262
7937 atp8 2 27254.886516 0.560703 0.439297
7938 atp8 2 27254.886516 0.566668 0.433332
7939 atp8 2 27227.590620 0.572629 0.427371
7940 atp8 2 27227.590620 0.578594 0.421406
7941 atp8 2 27227.590620 0.584559 0.415441
7942 atp8 2 27219.150527 0.590522 0.409478
7943 atp8 2 27219.150527 0.596487 0.403513
7944 atp8 2 27219.150527 0.602452 0.397548
7945 atp8 2 27219.150527 0.608417 0.391583
7946 atp8 2 27219.150527 0.614382 0.385618
7947 atp8 2 27219.150527 0.620347 0.379653
7948 atp8 2 27152.418627 0.626308 0.373692
7949 atp8 2 27152.418627 0.632273 0.367727
7950 atp8 2 27152.418627 0.638238 0.361762
7951 atp8 2 27152.418627 0.644203 0.355797
7952 atp8 2 27152.418627 0.650168 0.349832
7953 atp8 2 27152.418627 0.656133 0.343867
7954 atp8 2 27129.729667 0.662102 0.337898
7955 atp8 2 27129.729667 0.668067 0.331933
7956 atp8 2 27129.729667 0.674032 0.325968
7957 atp8 2 27105.694094 0.679995 0.320005
7958 atp8 2 27105.694094 0.685960 0.314040
7959 atp8 2 27105.694094 0.691925 0.308075
7960 atp8 2 26963.028320 0.697877 0.302123
7961 atp8 2 26963.028320 0.703842 0.296158
7962 atp8 2 26963.028320 0.709806 0.290194
7963 atp8 2 26396.726123 0.715779 0.284221
7964 atp8 2 26396.726123 0.721744 0.278256
7965 atp8 2 26396.726123 0.727709 0.272291
7966 atp8 2 26383.120412 0.733675 0.266325
7967 atp8 2 26383.120412 0.739640 0.260360
7968 atp8 2 26383.120412 0.745605 0.254395
7969 atp8 2 26374.719421 0.751704 0.248296
7970 atp8 2 26374.719421 0.757670 0.242330
7971 atp8 2 26374.719421 0.763636 0.236364
7972 atp8 2 26372.321481 0.769650 0.230350
7973 atp8 2 26372.321481 0.775616 0.224384
7974 atp8 2 26372.321481 0.781583 0.218417
7975 atp8 2 26339.860921 0.787549 0.212451
7976 atp8 2 26339.860921 0.793515 0.206485
7977 atp8 2 26339.860921 0.799482 0.200518
7978 atp8 2 26339.860921 0.805448 0.194552
7979 atp8 2 26339.860921 0.811414 0.188586
7980 atp8 2 26339.860921 0.817381 0.182619
7981 atp8 2 26339.860921 0.823347 0.176653
7982 atp8 2 26339.860921 0.829314 0.170686
7983 atp8 2 26339.860921 0.835280 0.164720
7984 atp8 2 26339.860921 0.841247 0.158753
7985 atp8 2 26339.860921 0.847213 0.152787
7986 atp8 2 26339.860921 0.853179 0.146821
7987 atp8 2 26339.860921 0.859146 0.140854
7988 atp8 2 26339.860921 0.865112 0.134888
7989 atp8 2 26339.860921 0.871079 0.128921
7990 atp8 2 26147.273484 0.877035 0.122965
7991 atp8 2 26147.273484 0.883002 0.116998
7992 atp8 2 26147.273484 0.888968 0.111032
7993 atp8 2 25980.694899 0.894799 0.105201
7994 atp8 2 25980.694899 0.900765 0.099235
7995 atp8 2 25980.694899 0.906730 0.093270
7996 atp8 2 25980.694899 0.912696 0.087304
7997 atp8 2 25980.694899 0.918661 0.081339
7998 atp8 2 25980.694899 0.924627 0.075373
7999 atp8 2 25931.857277 0.930488 0.069512
8000 atp8 2 25931.857277 0.936452 0.063548
8001 atp8 2 25931.857277 0.942417 0.057583
8002 atp8 2 25889.112434 0.948341 0.051659
8003 atp8 2 25889.112434 0.954305 0.045695
8004 atp8 2 25889.112434 0.960270 0.039730
8005 atp8 2 9327.474842 0.945441 0.054559
8006 atp8 2 9327.474842 0.951277 0.048723
8007 atp8 2 9327.474842 0.957113 0.042887
8008 atp8 2 358.637489 0.839171 0.160829
8009 atp8 2 358.637489 0.844257 0.155743
8010 atp8 2 358.637489 0.849343 0.150657
8011 atp8 2 358.637489 0.854429 0.145571
8012 atp8 2 358.637489 0.859515 0.140485
8013 atp8 2 358.637489 0.864601 0.135399
8014 atp8 2 358.637489 0.869687 0.130313
8015 atp8 2 358.637489 0.874773 0.125227
8016 atp8 2 358.637489 0.879859 0.120141
8017 atp8 2 358.637489 0.884944 0.115056
8018 atp8 2 358.637489 0.890030 0.109970
8019 atp8 2 358.637489 0.895116 0.104884
8020 atp8 2 208.456290 0.930708 0.069292
8021 atp8 2 208.456290 0.935967 0.064033
8022 atp8 2 208.456290 0.941225 0.058775
8023 atp8 2 208.456290 0.946483 0.053517
8024 atp8 2 208.456290 0.951741 0.048259
8025 atp8 2 208.456290 0.956999 0.043001
8026 atp8 2 173.474683 0.963647 0.036353
8027 atp8 2 173.474683 0.968913 0.031087
8028 atp8 2 173.474683 0.974179 0.025821
8029 atp8 2 6.857354 0.916301 0.083699
8030 atp8 2 6.857354 0.921227 0.078773
8031 atp8 2 6.857354 0.926154 0.073846
8032 atp8 2 6.857354 0.931080 0.068920
8033 atp8 2 6.857354 0.936006 0.063994
8034 atp8 2 6.857354 0.940933 0.059067
8035 atp8 2 6.857354 0.945859 0.054141
8036 atp8 2 6.857354 0.950785 0.049215
8037 atp8 2 6.857354 0.955712 0.044288
8038 atp8 2 6.857354 0.960638 0.039362
8039 atp8 2 6.857354 0.965564 0.034436
8040 atp8 2 6.857354 0.970491 0.029509
8041 atp8 2 6.857354 0.975417 0.024583
8042 atp8 2 6.857354 0.980343 0.019657
8043 atp8 2 6.857354 0.985270 0.014730
8044 atp8 2 0.000000 0.000000 0.000000
-1 OH 4 0.000000 0.000000 0.000000
0 OH 4 260.547936 1.987798 -0.987798
1 OH 4 260.547936 1.991944 -0.991944
2 OH 4 260.547936 1.996090 -0.996090
3 OH 4 260.547936 2.000235 -1.000235
4 OH 4 260.547936 2.004381 -1.004381
5 OH 4 326.546711 2.214914 -1.214914
6 OH 4 337.415288 2.294587 -1.294587
7 OH 4 408.266069 2.293447 -1.293447
8 OH 4 408.266069 2.296217 -1.296217
9 OH 4 408.266069 2.298987 -1.298987
10 OH 4 408.266069 2.301757 -1.301757
11 OH 4 408.266069 2.304527 -1.304527
12 OH 4 408.266069 2.307297 -1.307297
13 OH 4 408.266069 2.310067 -1.310067
14 OH 4 408.266069 2.312836 -1.312836
15 OH 4 408.266069 2.315606 -1.315606
16 OH 4 408.266069 2.318376 -1.318376
17 OH 4 408.266069 2.321146 -1.321146
18 OH 4 408.266069 2.323916 -1.323916
19 OH 4 408.266069 2.326686 -1.326686
20 OH 4 408.266069 2.329456 -1.329456
21 OH 4 408.266069 2.332226 -1.332226
22 OH 4 408.266069 2.334996 -1.334996
23 OH 4 408.266069 2.337766 -1.337766
24 OH 4 408.266069 2.340536 -1.340536
25 OH 4 408.266069 2.343306 -1.343306
26 OH 4 408.266069 2.346076 -1.346076
27 OH 4 408.266069 2.348846 -1.348846
28 OH 4 408.266069 2.351616 -1.351616
29 OH 4 408.266069 2.354386 -1.354386
30 OH 4 408.266069 2.357156 -1.357156
31 OH 4 408.266069 2.359926 -1.359926
32 OH 4 408.266069 2.362696 -1.362696
33 OH 4 408.266069 2.365466 -1.365466
34 OH 4 408.266069 2.368236 -1.368236
35 OH 4 408.266069 2.371006 -1.371006
36 OH 4 408.266069 2.373776 -1.373776
37 OH 4 408.266069 2.376546 -1.376546
38 OH 4 408.266069 2.379316 -1.379316
39 OH 4 408.266069 2.382086 -1.382086
40 OH 4 408.266069 2.384856 -1.384856
41 OH 4 408.266069 2.387626 -1.387626
42 OH 4 408.266069 2.390396 -1.390396
43 OH 4 408.266069 2.393166 -1.393166
44 OH 4 382.450853 2.424903 -1.424903
45 OH 4 377.287809 2.390029 -1.390029
46 OH 4 371.582276 2.313933 -1.313933
47 OH 4 371.582276 2.317116 -1.317116
48 OH 4 371.582276 2.320299 -1.320299
49 OH 4 371.582276 2.323482 -1.323482
50 OH 4 371.582276 2.326666 -1.326666
51 OH 4 371.582276 2.329849 -1.329849
52 OH 4 371.582276 2.333032 -1.333032
53 OH 4 371.582276 2.336215 -1.336215
54 OH 4 371.582276 2.339399 -1.339399
55 OH 4 371.582276 2.342582 -1.342582
56 OH 4 371.582276 2.345765 -1.345765
57 OH 4 371.582276 2.348948 -1.348948
58 OH 4 371.582276 2.352132 -1.352132
59 OH 4 371.582276 2.355315 -1.355315
60 OH 4 371.582276 2.358498 -1.358498
61 OH 4 371.582276 2.361681 -1.361681
62 OH 4 371.582276 2.364865 -1.364865
63 OH 4 371.582276 2.368048 -1.368048
64 OH 4 371.582276 2.371231 -1.371231
65 OH 4 371.582276 2.374414 -1.374414
66 OH 4 371.582276 2.377598 -1.377598
67 OH 4 371.582276 2.380781 -1.380781
68 OH 4 371.582276 2.383964 -1.383964
69 OH 4 371.582276 2.387147 -1.387147
70 OH 4 371.582276 2.390331 -1.390331
71 OH 4 371.582276 2.393514 -1.393514
72 OH 4 371.582276 2.396697 -1.396697
73 OH 4 371.582276 2.399880 -1.399880
74 OH 4 371.582276 2.403064 -1.403064
75 OH 4 371.582276 2.406247 -1.406247
76 OH 4 371.582276 2.409430 -1.409430
77 OH 4 371.582276 2.412613 -1.412613
78 OH 4 371.582276 2.415797 -1.415797
79 OH 4 371.582276 2.418980 -1.418980
80 OH 4 371.582276 2.422163 -1.422163
81 OH 4 359.904495 2.330031 -1.330031
82 OH 4 359.904495 2.333462 -1.333462
83 OH 4 359.904495 2.336893 -1.336893
84 OH 4 359.904495 2.340324 -1.340324
85 OH 4 359.904495 2.343755 -1.343755
86 OH 4 359.904495 2.347186 -1.347186
87 OH 4 359.904495 2.350617 -1.350617
88 OH 4 359.904495 2.354048 -1.354048
89 OH 4 359.904495 2.357479 -1.357479
90 OH 4 359.904495 2.360910 -1.360910
91 OH 4 359.904495 2.364341 -1.364341
92 OH 4 359.904495 2.367772 -1.367772
93 OH 4 359.904495 2.371203 -1.371203
94 OH 4 347.684091 2.270594 -1.270594
95 OH 4 347.684091 2.273627 -1.273627
96 OH 4 347.684091 2.276659 -1.276659
97 OH 4 347.684091 2.279691 -1.279691
98 OH 4 347.684091 2.282724 -1.282724
99 OH 4 347.684091 2.285756 -1.285756
100 OH 4 347.684091 2.288789 -1.288789
101 OH 4 347.684091 2.291821 -1.291821
102 OH 4 347.684091 2.294854 -1.294854
103 OH 4 347.684091 2.297886 -1.297886
104 OH 4 347.684091 2.300919 -1.300919
105 OH 4 347.684091 2.303951 -1.303951
106 OH 4 347.684091 2.306983 -1.306983
107 OH 4 347.684091 2.310016 -1.310016
108 OH 4 347.684091 2.313048 -1.313048
109 OH 4 347.684091 2.316081 -1.316081
110 OH 4 347.684091 2.319113 -1.319113
111 OH 4 347.684091 2.322146 -1.322146
112 OH 4 347.684091 2.325178 -1.325178
113 OH 4 347.684091 2.328211 -1.328211
114 OH 4 347.684091 2.331243 -1.331243
115 OH 4 347.684091 2.334275 -1.334275
116 OH 4 347.684091 2.337308 -1.337308
117 OH 4 347.684091 2.340340 -1.340340
118 OH 4 347.684091 2.343373 -1.343373
119 OH 4 347.684091 2.346405 -1.346405
120 OH 4 347.684091 2.349438 -1.349438
121 OH 4 347.684091 2.352470 -1.352470
122 OH 4 347.684091 2.355503 -1.355503
123 OH 4 347.684091 2.358535 -1.358535
124 OH 4 347.684091 2.361567 -1.361567
125 OH 4 347.684091 2.364600 -1.364600
126 OH 4 347.684091 2.367632 -1.367632
127 OH 4 347.684091 2.370665 -1.370665
128 OH 4 347.684091 2.373697 -1.373697
129 OH 4 347.684091 2.376730 -1.376730
130 OH 4 347.684091 2.379762 -1.379762
131 OH 4 347.684091 2.382794 -1.382794
132 OH 4 347.684091 2.385827 -1.385827
133 OH 4 347.684091 2.388859 -1.388859
134 OH 4 347.684091 2.391892 -1.391892
135 OH 4 347.684091 2.394924 -1.394924
136 OH 4 347.684091 2.397957 -1.397957
137 OH 4 347.684091 2.400989 -1.400989
138 OH 4 347.684091 2.404022 -1.404022
139 OH 4 347.684091 2.407054 -1.407054
140 OH 4 347.684091 2.410086 -1.410086
141 OH 4 347.684091 2.413119 -1.413119
142 OH 4 347.684091 2.416151 -1.416151
143 OH 4 347.684091 2.419184 -1.419184
144 OH 4 347.684091 2.422216 -1.422216
145 OH 4 347.684091 2.425249 -1.425249
146 OH 4 347.684091 2.428281 -1.428281
147 OH 4 347.684091 2.431314 -1.431314
148 OH 4 347.684091 2.434346 -1.434346
149 OH 4 347.684091 2.437378 -1.437378
150 OH 4 347.684091 2.440411 -1.440411
151 OH 4 347.684091 2.443443 -1.443443
152 OH 4 347.684091 2.446476 -1.446476
153 OH 4 347.684091 2.449508 -1.449508
154 OH 4 347.684091 2.452541 -1.452541
155 OH 4 347.684091 2.455573 -1.455573
156 OH 4 347.684091 2.458606 -1.458606
157 OH 4 347.684091 2.461638 -1.461638
158 OH 4 347.684091 2.464670 -1.464670
159 OH 4 347.684091 2.467703 -1.467703
160 OH 4 347.684091 2.470735 -1.470735
161 OH 4 347.684091 2.473768 -1.473768
162 OH 4 347.684091 2.476800 -1.476800
163 OH 4 347.684091 2.479833 -1.479833
164 OH 4 347.684091 2.482865 -1.482865
165 OH 4 347.684091 2.485898 -1.485898
166 OH 4 347.684091 2.488930 -1.488930
167 OH 4 347.684091 2.491962 -1.491962
168 OH 4 347.684091 2.494995 -1.494995
169 OH 4 347.684091 2.498027 -1.498027
170 OH 4 347.684091 2.501060 -1.501060
171 OH 4 347.684091 2.504092 -1.504092
172 OH 4 347.684091 2.507125 -1.507125
173 OH 4 347.684091 2.510157 -1.510157
174 OH 4 347.684091 2.513190 -1.513190
175 OH 4 347.684091 2.516222 -1.516222
176 OH 4 347.684091 2.519254 -1.519254
177 OH 4 347.684091 2.522287 -1.522287
178 OH 4 347.684091 2.525319 -1.525319
179 OH 4 347.684091 2.528352 -1.528352
180 OH 4 347.684091 2.531384 -1.531384
181 OH 4 347.684091 2.534417 -1.534417
182 OH 4 347.684091 2.537449 -1.537449
183 OH 4 347.684091 2.540481 -1.540481
184 OH 4 347.684091 2.543514 -1.543514
185 OH 4 347.684091 2.546546 -1.546546
186 OH 4 347.684091 2.549579 -1.549579
187 OH 4 347.684091 2.552611 -1.552611
188 OH 4 347.684091 2.555644 -1.555644
189 OH 4 347.684091 2.558676 -1.558676
190 OH 4 337.635429 2.461761 -1.461761
191 OH 4 337.635429 2.465161 -1.465161
192 OH 4 337.635429 2.468560 -1.468560
193 OH 4 337.635429 2.471960 -1.471960
194 OH 4 337.635429 2.475360 -1.475360
195 OH 4 337.635429 2.478759 -1.478759
196 OH 4 337.635429 2.482159 -1.482159
197 OH 4 337.635429 2.485559 -1.485559
198 OH 4 337.635429 2.488958 -1.488958
199 OH 4 337.635429 2.492358 -1.492358
200 OH 4 337.635429 2.495757 -1.495757
201 OH 4 337.635429 2.499157 -1.499157
202 OH 4 337.635429 2.502557 -1.502557
203 OH 4 337.635429 2.505956 -1.505956
204 OH 4 337.635429 2.509356 -1.509356
205 OH 4 337.635429 2.512756 -1.512756
206 OH 4 337.635429 2.516155 -1.516155
207 OH 4 337.635429 2.519555 -1.519555
208 OH 4 337.635429 2.522955 -1.522955
209 OH 4 337.635429 2.526354 -1.526354
210 OH 4 337.635429 2.529754 -1.529754
211 OH 4 337.635429 2.533153 -1.533153
212 OH 4 337.635429 2.536553 -1.536553
213 OH 4 337.635429 2.539953 -1.539953
214 OH 4 337.635429 2.543352 -1.543352
215 OH 4 337.635429 2.546752 -1.546752
216 OH 4 337.635429 2.550152 -1.550152
217 OH 4 337.635429 2.553551 -1.553551
218 OH 4 337.635429 2.556951 -1.556951
219 OH 4 337.635429 2.560350 -1.560350
220 OH 4 352.570971 2.497425 -1.497425
221 OH 4 352.570971 2.500768 -1.500768
222 OH 4 352.570971 2.504111 -1.504111
223 OH 4 352.570971 2.507454 -1.507454
224 OH 4 352.570971 2.510797 -1.510797
225 OH 4 352.570971 2.514140 -1.514140
226 OH 4 352.570971 2.517483 -1.517483
227 OH 4 315.921219 2.419552 -1.419552
228 OH 4 315.921219 2.421625 -1.421625
229 OH 4 315.921219 2.423699 -1.423699
230 OH 4 315.921219 2.425772 -1.425772
231 OH 4 315.921219 2.427846 -1.427846
232 OH 4 315.921219 2.429920 -1.429920
233 OH 4 315.921219 2.431993 -1.431993
234 OH 4 315.921219 2.434067 -1.434067
235 OH 4 315.921219 2.436140 -1.436140
236 OH 4 315.921219 2.438214 -1.438214
237 OH 4 315.921219 2.440287 -1.440287
238 OH 4 315.921219 2.442361 -1.442361
239 OH 4 315.921219 2.444435 -1.444435
240 OH 4 315.921219 2.446508 -1.446508
241 OH 4 315.921219 2.448582 -1.448582
242 OH 4 315.921219 2.450655 -1.450655
243 OH 4 315.921219 2.452729 -1.452729
244 OH 4 315.921219 2.454802 -1.454802
245 OH 4 315.921219 2.456876 -1.456876
246 OH 4 315.921219 2.458950 -1.458950
247 OH 4 315.921219 2.461023 -1.461023
248 OH 4 315.921219 2.463097 -1.463097
249 OH 4 315.921219 2.465170 -1.465170
250 OH 4 315.921219 2.467244 -1.467244
251 OH 4 315.921219 2.469317 -1.469317
252 OH 4 315.921219 2.471391 -1.471391
253 OH 4 315.921219 2.473465 -1.473465
254 OH 4 315.921219 2.475538 -1.475538
255 OH 4 315.921219 2.477612 -1.477612
256 OH 4 315.921219 2.479685 -1.479685
257 OH 4 315.921219 2.481759 -1.481759
258 OH 4 315.921219 2.483832 -1.483832
259 OH 4 315.921219 2.485906 -1.485906
260 OH 4 315.921219 2.487980 -1.487980
261 OH 4 315.921219 2.490053 -1.490053
262 OH 4 315.921219 2.492127 -1.492127
263 OH 4 315.921219 2.494200 -1.494200
264 OH 4 315.921219 2.496274 -1.496274
265 OH 4 315.921219 2.498347 -1.498347
266 OH 4 315.921219 2.500421 -1.500421
267 OH 4 315.921219 2.502495 -1.502495
268 OH 4 315.921219 2.504568 -1.504568
269 OH 4 315.921219 2.506642 -1.506642
270 OH 4 315.921219 2.508715 -1.508715
271 OH 4 315.921219 2.510789 -1.510789
272 OH 4 315.921219 2.512862 -1.512862
273 OH 4 315.921219 2.514936 -1.514936
274 OH 4 315.921219 2.517009 -1.517009
275 OH 4 315.921219 2.519083 -1.519083
276 OH 4 315.921219 2.521157 -1.521157
277 OH 4 315.921219 2.523230 -1.523230
278 OH 4 315.921219 2.525304 -1.525304
279 OH 4 315.921219 2.527377 -1.527377
280 OH 4 315.921219 2.529451 -1.529451
281 OH 4 315.921219 2.531524 -1.531524
282 OH 4 315.921219 2.533598 -1.533598
283 OH 4 315.921219 2.535672 -1.535672
284 OH 4 315.921219 2.537745 -1.537745
285 OH 4 315.921219 2.539819 -1.539819
286 OH 4 315.921219 2.541892 -1.541892
287 OH 4 315.921219 2.543966 -1.543966
288 OH 4 315.921219 2.546039 -1.546039
289 OH 4 315.921219 2.548113 -1.548113
290 OH 4 315.921219 2.550187 -1.550187
291 OH 4 315.921219 2.552260 -1.552260
292 OH 4 315.921219 2.554334 -1.554334
293 OH 4 315.921219 2.556407 -1.556407
294 OH 4 315.921219 2.558481 -1.558481
295 OH 4 315.921219 2.560554 -1.560554
296 OH 4 315.921219 2.562628 -1.562628
297 OH 4 315.921219 2.564702 -1.564702
298 OH 4 315.921219 2.566775 -1.566775
299 OH 4 315.921219 2.568849 -1.568849
300 OH 4 315.921219 2.570922 -1.570922
301 OH 4 315.921219 2.572996 -1.572996
302 OH 4 315.921219 2.575069 -1.575069
303 OH 4 315.921219 2.577143 -1.577143
304 OH 4 315.921219 2.579217 -1.579217
305 OH 4 315.921219 2.581290 -1.581290
306 OH 4 315.921219 2.583364 -1.583364
307 OH 4 285.786323 2.448481 -1.448481
308 OH 4 285.786323 2.450521 -1.450521
309 OH 4 285.786323 2.452561 -1.452561
310 OH 4 285.786323 2.454601 -1.454601
